,centromere_index,intensity,file,C1_Intensity,C2_Intensity,Label,Treatment,spots
1361,19,241.8861,Cen7g11rFISH\Palbo_ON\IFISH003_009.tif,111,115,Cen7g11rFISH,Palbo_ON,39
1362,20,218.17885,Cen7g11rFISH\Palbo_ON\IFISH003_009.tif,101,105,Cen7g11rFISH,Palbo_ON,39
1363,21,209.35341,Cen7g11rFISH\Palbo_ON\IFISH003_009.tif,186,142,Cen7g11rFISH,Palbo_ON,39
1364,22,214.4564,Cen7g11rFISH\Palbo_ON\IFISH003_009.tif,108,446,Cen7g11rFISH,Palbo_ON,39
1365,23,209.0203,Cen7g11rFISH\Palbo_ON\IFISH003_009.tif,106,135,Cen7g11rFISH,Palbo_ON,39
1366,24,201.74329,Cen7g11rFISH\Palbo_ON\IFISH003_009.tif,688,171,Cen7g11rFISH,Palbo_ON,39
1367,25,187.19698,Cen7g11rFISH\Palbo_ON\IFISH003_009.tif,110,2469,Cen7g11rFISH,Palbo_ON,39
1368,26,194.36949,Cen7g11rFISH\Palbo_ON\IFISH003_009.tif,109,304,Cen7g11rFISH,Palbo_ON,39
1369,27,192.0206,Cen7g11rFISH\Palbo_ON\IFISH003_009.tif,101,1072,Cen7g11rFISH,Palbo_ON,39
1370,28,177.78925,Cen7g11rFISH\Palbo_ON\IFISH003_009.tif,106,120,Cen7g11rFISH,Palbo_ON,39
1371,29,173.82422,Cen7g11rFISH\Palbo_ON\IFISH003_009.tif,131,117,Cen7g11rFISH,Palbo_ON,39
1372,30,173.05124,Cen7g11rFISH\Palbo_ON\IFISH003_009.tif,106,115,Cen7g11rFISH,Palbo_ON,39
1373,31,163.64731,Cen7g11rFISH\Palbo_ON\IFISH003_009.tif,104,1103,Cen7g11rFISH,Palbo_ON,39
1374,32,159.59361,Cen7g11rFISH\Palbo_ON\IFISH003_009.tif,112,101,Cen7g11rFISH,Palbo_ON,39
1375,33,160.33934,Cen7g11rFISH\Palbo_ON\IFISH003_009.tif,116,134,Cen7g11rFISH,Palbo_ON,39
1376,34,155.14598,Cen7g11rFISH\Palbo_ON\IFISH003_009.tif,100,107,Cen7g11rFISH,Palbo_ON,39
1377,35,158.0348,Cen7g11rFISH\Palbo_ON\IFISH003_009.tif,104,119,Cen7g11rFISH,Palbo_ON,39
1378,36,159.20563,Cen7g11rFISH\Palbo_ON\IFISH003_009.tif,119,169,Cen7g11rFISH,Palbo_ON,39
1379,37,150.55658,Cen7g11rFISH\Palbo_ON\IFISH003_009.tif,336,162,Cen7g11rFISH,Palbo_ON,39
1380,38,152.59274,Cen7g11rFISH\Palbo_ON\IFISH003_009.tif,105,117,Cen7g11rFISH,Palbo_ON,39
1381,0,658.5409,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,127,1410,Cen7g11rFISH,Palbo_ON,41
1382,1,661.5956,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,120,185,Cen7g11rFISH,Palbo_ON,41
1383,2,596.1262,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,106,556,Cen7g11rFISH,Palbo_ON,41
1384,3,573.35614,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,228,193,Cen7g11rFISH,Palbo_ON,41
1385,4,444.3207,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,107,126,Cen7g11rFISH,Palbo_ON,41
1386,5,429.15933,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,111,523,Cen7g11rFISH,Palbo_ON,41
1387,6,415.52838,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,105,1591,Cen7g11rFISH,Palbo_ON,41
1388,7,431.7974,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,113,10814,Cen7g11rFISH,Palbo_ON,41
1389,8,388.42892,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,97,105,Cen7g11rFISH,Palbo_ON,41
1390,9,413.26025,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,105,2445,Cen7g11rFISH,Palbo_ON,41
1391,10,374.22043,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,106,1574,Cen7g11rFISH,Palbo_ON,41
1392,11,371.20724,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,144,31478,Cen7g11rFISH,Palbo_ON,41
1393,12,366.1348,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,110,448,Cen7g11rFISH,Palbo_ON,41
1394,13,369.4684,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,107,112,Cen7g11rFISH,Palbo_ON,41
1395,14,351.43698,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,3014,113,Cen7g11rFISH,Palbo_ON,41
1396,15,351.28152,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,285,114,Cen7g11rFISH,Palbo_ON,41
1397,16,378.78812,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,111,1660,Cen7g11rFISH,Palbo_ON,41
1398,17,340.39594,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,116,191,Cen7g11rFISH,Palbo_ON,41
1399,18,403.67493,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,469,206,Cen7g11rFISH,Palbo_ON,41
1400,19,379.34286,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,106,106,Cen7g11rFISH,Palbo_ON,41
1401,20,351.33008,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,2487,132,Cen7g11rFISH,Palbo_ON,41
1402,21,333.52475,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,108,593,Cen7g11rFISH,Palbo_ON,41
1403,22,333.28406,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,99,121,Cen7g11rFISH,Palbo_ON,41
1404,23,351.96225,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,114,991,Cen7g11rFISH,Palbo_ON,41
1405,24,327.35504,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,104,2459,Cen7g11rFISH,Palbo_ON,41
1406,25,319.95193,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,104,591,Cen7g11rFISH,Palbo_ON,41
1407,26,332.69012,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,101,128,Cen7g11rFISH,Palbo_ON,41
1408,27,325.15356,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,136,823,Cen7g11rFISH,Palbo_ON,41
1409,28,309.8209,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,272,128,Cen7g11rFISH,Palbo_ON,41
1410,29,320.41013,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,102,114,Cen7g11rFISH,Palbo_ON,41
1411,30,318.75034,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,102,113,Cen7g11rFISH,Palbo_ON,41
1412,31,306.79776,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,112,112,Cen7g11rFISH,Palbo_ON,41
1413,32,302.16116,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,121,1365,Cen7g11rFISH,Palbo_ON,41
1414,33,280.74048,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,111,592,Cen7g11rFISH,Palbo_ON,41
1415,34,278.8767,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,117,125,Cen7g11rFISH,Palbo_ON,41
1416,35,323.96057,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,103,111,Cen7g11rFISH,Palbo_ON,41
1417,36,267.4341,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,168,105,Cen7g11rFISH,Palbo_ON,41
1418,37,258.5914,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,114,165,Cen7g11rFISH,Palbo_ON,41
1419,38,264.34384,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,107,115,Cen7g11rFISH,Palbo_ON,41
1420,39,256.28265,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,108,1472,Cen7g11rFISH,Palbo_ON,41
1421,40,243.23758,Cen7g11rFISH\Palbo_ON\IFISH003_010.tif,108,121,Cen7g11rFISH,Palbo_ON,41
1422,0,646.38715,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,103,1262,Cen7g11rFISH,Palbo_ON,38
1423,1,582.25385,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,207,345,Cen7g11rFISH,Palbo_ON,38
1424,2,583.9159,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,1456,122,Cen7g11rFISH,Palbo_ON,38
1425,3,491.834,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,151,22530,Cen7g11rFISH,Palbo_ON,38
1426,4,427.69916,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,156,11648,Cen7g11rFISH,Palbo_ON,38
1427,5,365.53247,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,113,701,Cen7g11rFISH,Palbo_ON,38
1428,6,370.86438,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,108,102,Cen7g11rFISH,Palbo_ON,38
1429,7,392.41772,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,108,601,Cen7g11rFISH,Palbo_ON,38
1430,8,339.57162,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,106,771,Cen7g11rFISH,Palbo_ON,38
1431,9,341.7691,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,106,686,Cen7g11rFISH,Palbo_ON,38
1432,10,329.75418,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,112,1208,Cen7g11rFISH,Palbo_ON,38
1433,11,289.67822,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,101,341,Cen7g11rFISH,Palbo_ON,38
1434,12,294.8473,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,111,97,Cen7g11rFISH,Palbo_ON,38
1435,13,289.36145,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,105,259,Cen7g11rFISH,Palbo_ON,38
1436,14,291.8854,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,119,108,Cen7g11rFISH,Palbo_ON,38
1437,15,285.8043,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,266,106,Cen7g11rFISH,Palbo_ON,38
1438,16,293.83484,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,115,542,Cen7g11rFISH,Palbo_ON,38
1439,17,274.54617,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,115,104,Cen7g11rFISH,Palbo_ON,38
1440,18,274.6805,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,584,145,Cen7g11rFISH,Palbo_ON,38
1441,19,250.70287,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,103,106,Cen7g11rFISH,Palbo_ON,38
1442,20,244.54683,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,2406,131,Cen7g11rFISH,Palbo_ON,38
1443,21,241.92255,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,103,1061,Cen7g11rFISH,Palbo_ON,38
1444,22,223.6514,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,114,156,Cen7g11rFISH,Palbo_ON,38
1445,23,225.86034,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,102,326,Cen7g11rFISH,Palbo_ON,38
1446,24,234.03497,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,108,104,Cen7g11rFISH,Palbo_ON,38
1447,25,208.22249,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,101,308,Cen7g11rFISH,Palbo_ON,38
1448,26,212.33423,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,101,104,Cen7g11rFISH,Palbo_ON,38
1449,27,223.30882,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,105,116,Cen7g11rFISH,Palbo_ON,38
1450,28,205.91591,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,106,133,Cen7g11rFISH,Palbo_ON,38
1451,29,212.15802,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,101,369,Cen7g11rFISH,Palbo_ON,38
1452,30,253.79808,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,102,1658,Cen7g11rFISH,Palbo_ON,38
1453,31,195.28004,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,110,833,Cen7g11rFISH,Palbo_ON,38
1454,32,192.56793,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,107,114,Cen7g11rFISH,Palbo_ON,38
1455,33,173.33217,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,150,118,Cen7g11rFISH,Palbo_ON,38
1456,34,164.9617,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,530,235,Cen7g11rFISH,Palbo_ON,38
1457,35,177.47621,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,104,115,Cen7g11rFISH,Palbo_ON,38
1458,36,137.4127,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,167,156,Cen7g11rFISH,Palbo_ON,38
1459,37,97.222565,Cen7g11rFISH\Palbo_ON\IFISH003_011.tif,104,572,Cen7g11rFISH,Palbo_ON,38
1576,0,516.652,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,127,507,Cen7g11rFISH,Palbo_ON,46
1577,1,302.2522,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,106,265,Cen7g11rFISH,Palbo_ON,46
1578,2,290.20227,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,112,1291,Cen7g11rFISH,Palbo_ON,46
1579,3,283.831,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,104,109,Cen7g11rFISH,Palbo_ON,46
1580,4,280.18613,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,118,1450,Cen7g11rFISH,Palbo_ON,46
1581,5,276.344,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,110,2709,Cen7g11rFISH,Palbo_ON,46
1582,6,279.4021,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,114,1334,Cen7g11rFISH,Palbo_ON,46
1583,7,285.1907,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,114,112,Cen7g11rFISH,Palbo_ON,46
1584,8,267.3025,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,135,12138,Cen7g11rFISH,Palbo_ON,46
1585,9,266.70865,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,119,867,Cen7g11rFISH,Palbo_ON,46
1586,10,265.46933,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,105,115,Cen7g11rFISH,Palbo_ON,46
1587,11,259.58914,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,109,1710,Cen7g11rFISH,Palbo_ON,46
1588,12,262.24225,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,123,2429,Cen7g11rFISH,Palbo_ON,46
1589,13,249.74037,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,103,1416,Cen7g11rFISH,Palbo_ON,46
1590,14,266.0365,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,2949,161,Cen7g11rFISH,Palbo_ON,46
1591,15,263.9877,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,102,174,Cen7g11rFISH,Palbo_ON,46
1592,16,245.56323,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,108,150,Cen7g11rFISH,Palbo_ON,46
1593,17,239.74513,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,110,106,Cen7g11rFISH,Palbo_ON,46
1594,18,245.55809,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,3561,175,Cen7g11rFISH,Palbo_ON,46
1595,19,231.30579,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,106,103,Cen7g11rFISH,Palbo_ON,46
1596,20,225.21786,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,109,108,Cen7g11rFISH,Palbo_ON,46
1597,21,224.59178,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,284,129,Cen7g11rFISH,Palbo_ON,46
1598,22,233.99997,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,118,192,Cen7g11rFISH,Palbo_ON,46
1599,23,228.29247,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,103,1770,Cen7g11rFISH,Palbo_ON,46
1600,24,218.88806,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,112,208,Cen7g11rFISH,Palbo_ON,46
1601,25,226.54945,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,106,112,Cen7g11rFISH,Palbo_ON,46
1602,26,221.11627,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,106,425,Cen7g11rFISH,Palbo_ON,46
1603,27,220.07903,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,97,119,Cen7g11rFISH,Palbo_ON,46
1604,28,213.85541,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,105,106,Cen7g11rFISH,Palbo_ON,46
1605,29,220.64139,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,141,1211,Cen7g11rFISH,Palbo_ON,46
1606,30,211.42424,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,110,105,Cen7g11rFISH,Palbo_ON,46
1607,31,201.24039,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,199,116,Cen7g11rFISH,Palbo_ON,46
1608,32,195.99614,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,110,117,Cen7g11rFISH,Palbo_ON,46
1609,33,198.38339,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,101,595,Cen7g11rFISH,Palbo_ON,46
1610,34,216.37642,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,243,1433,Cen7g11rFISH,Palbo_ON,46
1611,35,193.5481,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,103,119,Cen7g11rFISH,Palbo_ON,46
1612,36,198.04338,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,172,29265,Cen7g11rFISH,Palbo_ON,46
1613,37,199.39598,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,514,115,Cen7g11rFISH,Palbo_ON,46
1614,38,186.43474,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,104,602,Cen7g11rFISH,Palbo_ON,46
1615,39,177.85457,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,110,114,Cen7g11rFISH,Palbo_ON,46
1616,40,162.57709,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,110,111,Cen7g11rFISH,Palbo_ON,46
1617,41,163.15685,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,104,107,Cen7g11rFISH,Palbo_ON,46
1618,42,153.81445,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,117,102,Cen7g11rFISH,Palbo_ON,46
1619,43,143.2195,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,107,121,Cen7g11rFISH,Palbo_ON,46
1620,44,137.89697,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,116,1166,Cen7g11rFISH,Palbo_ON,46
1621,45,136.73782,Cen7g11rFISH\Palbo_ON\IFISH004_002.tif,328,141,Cen7g11rFISH,Palbo_ON,46
1622,0,507.87216,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,4406,196,Cen7g11rFISH,Palbo_ON,45
1623,1,481.2882,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,314,117,Cen7g11rFISH,Palbo_ON,45
1624,2,448.07062,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,106,121,Cen7g11rFISH,Palbo_ON,45
1625,3,410.19415,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,120,122,Cen7g11rFISH,Palbo_ON,45
1626,4,419.17004,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,106,2473,Cen7g11rFISH,Palbo_ON,45
1627,5,398.16766,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,102,1823,Cen7g11rFISH,Palbo_ON,45
1628,6,398.1066,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,110,457,Cen7g11rFISH,Palbo_ON,45
1629,7,400.74042,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,113,106,Cen7g11rFISH,Palbo_ON,45
1630,8,384.70688,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,416,124,Cen7g11rFISH,Palbo_ON,45
1631,9,356.76135,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,106,221,Cen7g11rFISH,Palbo_ON,45
1632,10,353.3179,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,143,439,Cen7g11rFISH,Palbo_ON,45
1633,11,337.52258,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,105,497,Cen7g11rFISH,Palbo_ON,45
1634,12,347.26822,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,156,25514,Cen7g11rFISH,Palbo_ON,45
1635,13,335.31348,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,106,136,Cen7g11rFISH,Palbo_ON,45
1636,14,330.90417,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,106,221,Cen7g11rFISH,Palbo_ON,45
1637,15,325.2177,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,107,525,Cen7g11rFISH,Palbo_ON,45
1638,16,324.5609,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,124,103,Cen7g11rFISH,Palbo_ON,45
1639,17,326.30347,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,108,1124,Cen7g11rFISH,Palbo_ON,45
1640,18,323.37656,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,128,264,Cen7g11rFISH,Palbo_ON,45
1641,19,315.51282,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,115,118,Cen7g11rFISH,Palbo_ON,45
1642,20,307.91397,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,102,110,Cen7g11rFISH,Palbo_ON,45
1643,21,314.32437,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,116,1756,Cen7g11rFISH,Palbo_ON,45
1644,22,304.25003,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,104,2136,Cen7g11rFISH,Palbo_ON,45
1645,23,305.27237,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,171,19859,Cen7g11rFISH,Palbo_ON,45
1646,24,306.5057,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,114,137,Cen7g11rFISH,Palbo_ON,45
1647,25,296.8401,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,109,581,Cen7g11rFISH,Palbo_ON,45
1648,26,302.5388,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,303,109,Cen7g11rFISH,Palbo_ON,45
1649,27,291.5129,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,105,216,Cen7g11rFISH,Palbo_ON,45
1650,28,307.9039,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,107,111,Cen7g11rFISH,Palbo_ON,45
1651,29,281.44125,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,118,1107,Cen7g11rFISH,Palbo_ON,45
1652,30,278.26855,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,103,106,Cen7g11rFISH,Palbo_ON,45
1653,31,279.66257,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,666,144,Cen7g11rFISH,Palbo_ON,45
1654,32,271.19604,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,111,2590,Cen7g11rFISH,Palbo_ON,45
1655,33,276.14987,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,407,126,Cen7g11rFISH,Palbo_ON,45
1656,34,262.3043,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,137,119,Cen7g11rFISH,Palbo_ON,45
1657,35,250.159,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,110,181,Cen7g11rFISH,Palbo_ON,45
1658,36,262.57178,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,4867,163,Cen7g11rFISH,Palbo_ON,45
1659,37,254.53094,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,112,119,Cen7g11rFISH,Palbo_ON,45
1660,38,255.21472,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,110,907,Cen7g11rFISH,Palbo_ON,45
1661,39,241.14157,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,107,101,Cen7g11rFISH,Palbo_ON,45
1662,40,251.46918,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,152,586,Cen7g11rFISH,Palbo_ON,45
1663,41,233.72652,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,106,105,Cen7g11rFISH,Palbo_ON,45
1664,42,229.62915,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,119,141,Cen7g11rFISH,Palbo_ON,45
1665,43,207.41763,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,110,112,Cen7g11rFISH,Palbo_ON,45
1666,44,213.79028,Cen7g11rFISH\Palbo_ON\IFISH004_003.tif,107,392,Cen7g11rFISH,Palbo_ON,45
1704,0,510.27173,Cen7g11rFISH\Palbo_ON\IFISH004_006.tif,684,132,Cen7g11rFISH,Palbo_ON,44
1705,1,437.4884,Cen7g11rFISH\Palbo_ON\IFISH004_006.tif,135,231,Cen7g11rFISH,Palbo_ON,44
1706,2,421.29993,Cen7g11rFISH\Palbo_ON\IFISH004_006.tif,108,120,Cen7g11rFISH,Palbo_ON,44
1707,3,370.21484,Cen7g11rFISH\Palbo_ON\IFISH004_006.tif,108,331,Cen7g11rFISH,Palbo_ON,44
1708,4,324.99307,Cen7g11rFISH\Palbo_ON\IFISH004_006.tif,116,711,Cen7g11rFISH,Palbo_ON,44
1709,5,317.37503,Cen7g11rFISH\Palbo_ON\IFISH004_006.tif,114,140,Cen7g11rFISH,Palbo_ON,44
1710,6,310.73727,Cen7g11rFISH\Palbo_ON\IFISH004_006.tif,693,176,Cen7g11rFISH,Palbo_ON,44
1711,7,307.4762,Cen7g11rFISH\Palbo_ON\IFISH004_006.tif,104,1396,Cen7g11rFISH,Palbo_ON,44
1712,8,288.4584,Cen7g11rFISH\Palbo_ON\IFISH004_006.tif,107,121,Cen7g11rFISH,Palbo_ON,44
1713,9,287.6086,Cen7g11rFISH\Palbo_ON\IFISH004_006.tif,99,170,Cen7g11rFISH,Palbo_ON,44
1714,10,291.4065,Cen7g11rFISH\Palbo_ON\IFISH004_006.tif,109,1857,Cen7g11rFISH,Palbo_ON,44
1715,11,287.99466,Cen7g11rFISH\Palbo_ON\IFISH004_006.tif,154,17985,Cen7g11rFISH,Palbo_ON,44
1716,12,276.96814,Cen7g11rFISH\Palbo_ON\IFISH004_006.tif,138,2885,Cen7g11rFISH,Palbo_ON,44
1717,13,271.56323,Cen7g11rFISH\Palbo_ON\IFISH004_006.tif,104,106,Cen7g11rFISH,Palbo_ON,44
1718,14,275.60614,Cen7g11rFISH\Palbo_ON\IFISH004_006.tif,119,914,Cen7g11rFISH,Palbo_ON,44
1719,15,275.53296,Cen7g11rFISH\Palbo_ON\IFISH004_006.tif,107,1916,Cen7g11rFISH,Palbo_ON,44
1720,16,268.04852,Cen7g11rFISH\Palbo_ON\IFISH004_006.tif,107,1161,Cen7g11rFISH,Palbo_ON,44
1721,17,272.7896,Cen7g11rFISH\Palbo_ON\IFISH004_006.tif,120,122,Cen7g11rFISH,Palbo_ON,44
1722,18,270.96396,Cen7g11rFISH\Palbo_ON\IFISH004_006.tif,114,109,Cen7g11rFISH,Palbo_ON,44
1723,19,266.8664,Cen7g11rFISH\Palbo_ON\IFISH004_006.tif,102,722,Cen7g11rFISH,Palbo_ON,44
1724,20,269.98636,Cen7g11rFISH\Palbo_ON\IFISH004_006.tif,105,124,Cen7g11rFISH,Palbo_ON,44
1725,21,265.74698,Cen7g11rFISH\Palbo_ON\IFISH004_006.tif,100,116,Cen7g11rFISH,Palbo_ON,44
1726,22,262.51114,Cen7g11rFISH\Palbo_ON\IFISH004_006.tif,103,119,Cen7g11rFISH,Palbo_ON,44
